As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
24-Jan-19,"1,121.78",123.45,--,12100000.00
23-Jan-19,"1,118.48",123.09,--,12050000.00
22-Jan-19,"1,120.00",123.26,--,12050000.00
18-Jan-19,"1,130.31",124.4,--,12050000.00
17-Jan-19,"1,113.15",122.51,--,12050000.00
16-Jan-19,"1,106.95",121.83,--,12050000.00
15-Jan-19,"1,081.36",119.03,--,12050000.00
14-Jan-19,"1,073.29",118.14,--,12050000.00
11-Jan-19,"1,066.29",117.38,--,12050000.00
10-Jan-19,"1,064.87",117.22,--,12050000.00
9-Jan-19,"1,064.69",117.21,--,12100000.00
8-Jan-19,"1,057.30",116.4,--,12100000.00
7-Jan-19,"1,054.84",116.13,--,12100000.00
4-Jan-19,"1,051.05",115.71,--,12100000.00
3-Jan-19,"1,013.33",111.57,--,12100000.00
2-Jan-19,"1,032.56",113.69,--,12100000.00
31-Dec-18,"1,020.06",112.32,--,12100000.00
28-Dec-18,"1,010.67",111.29,--,12100000.00
27-Dec-18,"1,011.67",111.4,--,12050000.00
26-Dec-18,"1,002.75",110.42,--,12100000.00
24-Dec-18,954.31,105.09,--,12100000.00
21-Dec-18,975,107.37,--,12300000.00
20-Dec-18,999.79,110.1,--,13100000.00
19-Dec-18,"1,008.36",111.04,--,13100000.00
18-Dec-18,"1,025.99",112.98,--,13100000.00
17-Dec-18,"1,030.22",113.45,0.63,13100000.00
14-Dec-18,"1,043.53",115.56,--,13100000.00
13-Dec-18,"1,055.76",116.91,--,13100000.00
12-Dec-18,"1,065.76",118.02,--,13100000.00
11-Dec-18,"1,059.01",117.27,--,13100000.00
10-Dec-18,"1,069.17",118.4,--,13100000.00
7-Dec-18,"1,082.93",119.92,--,13100000.00
6-Dec-18,"1,106.30",122.51,--,13100000.00
4-Dec-18,"1,115.71",123.55,--,13100000.00
3-Dec-18,"1,169.47",129.5,--,13100000.00
30-Nov-18,"1,160.52",128.51,--,13100000.00
29-Nov-18,"1,148.76",127.21,--,13100000.00
28-Nov-18,"1,161.55",128.63,--,13100000.00
27-Nov-18,"1,138.59",126.09,--,13100000.00
26-Nov-18,"1,138.55",126.09,--,13100000.00
23-Nov-18,"1,111.42",123.09,--,13100000.00
21-Nov-18,"1,121.18",124.18,--,13100000.00
20-Nov-18,"1,118.55",123.89,--,13100000.00
19-Nov-18,"1,139.58",126.21,--,13100000.00
16-Nov-18,"1,148.45",127.2,--,13100000.00
15-Nov-18,"1,150.38",127.41,--,13550000.00
